alpha,beta,theta,delta,gamma,result
19.326509636124683,13.870658136566203,11.09668197292911,6.364908360845453,3.7426648931624786,4
19.079627448934367,4.949372529929284,6.367339439086071,2.5140787579540893,-1.337142275462277,4
16.227087728934954,10.680517043052564,8.607293240093433,4.684949779169796,4.392557033357039,4
11.692888857965643,1.6177784422234294,14.441304010139339,4.854228853200167,12.914462382415772,4
11.841993555695236,5.530902761778609,14.47696002916442,5.682238495840448,11.465839527261979,4
11.021432102436487,5.960693690841104,14.698904810965278,6.0827362131084195,11.09168487932125,4
5.58994898167619,7.939954066104002,15.109031375050266,8.396941514662789,8.487518051235222,4
5.369495159749901,11.868831600172763,14.85696687007893,9.312737549563238,4.269336687324724,4
-0.2721967869819913,-2.3469561619047026,4.465736305492329,-10.218160080646747,4.92249404588019,4
18.417445025127805,4.177791296975075,5.9942136688323355,7.749008024580974,5.4891126808974535,4
22.803429771724325,17.76612031353018,6.758746581626754,17.33009453142695,4.353669012094477,4
23.12776632863015,15.956692068774858,7.483430312842361,15.242956503588386,3.6184093384799123,4
17.267800931784365,-2.1907256594080877,6.167934034418218,-1.7995971367159902,5.15020462995161,4
15.618435342950141,2.1817748898929095,7.716463806968969,-2.4112923779989757,7.226546402745774,4
16.95751558220038,24.24015373841108,10.775255514407144,10.64372512623267,8.29656015573484,4
12.594091514589536,5.801647177032237,8.910115531142965,2.676924157906296,7.348457979992216,4
3.8419936942210438,3.0411185709698847,5.746466118196817,-1.438177831516766,4.814771121401035,4
13.092666643178294,-9.200648486689774,5.095652300520762,0.04503591174559181,6.846055445161045,4
13.386638476176785,16.456206025108585,6.049305351269299,7.531217658751832,3.023025156913212,4
12.375713433845945,19.019194074427194,10.859303951262293,14.155548036063484,10.653357360610773,4
0.24412256688980766,7.9114906706397825,7.751877420069175,0.8260757818916646,4.356356114260848,4
22.088726426593123,4.954575864568346,14.36001465871453,16.255974799069257,14.387785393596026,5
22.2634887287587,4.5408051530791935,12.0655175030332,13.439707232825752,12.655321676836554,5
16.03283106517726,3.517286764337044,12.686499127538047,6.231589316931233,11.945863488929355,5
15.285837793644792,-5.093297000440187,9.018295937754436,-1.9844203599054595,11.39843679904233,5
14.61055366035701,7.324189602611915,13.974409687091304,5.899802501275121,13.73246393253346,5
19.73920542430107,6.486274392650178,13.813451685942645,10.09919318502028,12.605047978765437,5
15.33143199712192,9.30994147036787,13.039406011767305,14.122580852805635,11.53736614271437,5
10.592031223783685,9.303729827939202,15.057206146894714,14.661065651031116,10.282593712070986,5
15.075940804942128,5.069054449751353,20.247874598990283,2.8341417388448287,14.064036605212726,5
16.96885638456405,1.751710393316942,18.942901086215656,4.865836833980335,13.787938665983617,5
6.121635207115961,8.046443203518576,17.101466473683395,-6.4478024828787825,17.72039488334961,5
9.309293081361227,-7.515600090280728,19.76839470917463,-5.7134641129342825,16.780107664517985,5
5.284857365939698,-6.768776908596625,20.48989179499433,-12.314540003898149,18.212763060745583,5
5.284857365939698,-6.768776908596625,20.48989179499433,-12.314540003898149,18.212763060745583,5
13.426995058081632,-12.705922977593772,25.31728137094108,4.753040649609417,20.11033533481234,5
13.426995058081632,-12.705922977593772,25.31728137094108,4.753040649609417,20.11033533481234,5
5.1617976017866045,8.979253406589793,8.034624280743476,-1.1054926872541389,5.469898005393608,5
5.1617976017866045,8.979253406589793,8.034624280743476,-1.1054926872541389,5.469898005393608,5
21.138918054870995,13.063133049750222,28.268874041650367,11.744952553408366,28.05742279097652,5
15.512916317473746,5.774642215914323,17.737425405566505,0.42267060659284905,12.75039603049809,5
10.397168682643162,7.460155382134075,13.250752288650672,2.332713508812839,13.398318237907219,5
12.854364917407127,-2.0032161629705185,15.971433368372814,0.9668852426099568,12.583365356401996,5
15.25535331986701,3.9520778266565992,13.352018816858054,-1.2073879221394759,12.748973543140036,5
15.02339339424099,9.244574970924537,16.712894942140768,1.4713018405242222,10.987945576771002,5
15.018318022187444,10.058006090364364,11.473760863164975,5.108994639844057,8.860810729165824,2
30.64983366946589,18.536851325529618,28.15787614638291,15.30595011289169,15.860494624092746,2
30.64983366946589,19.392277573243067,29.78027362490712,16.54344175706152,16.74224369068925,2
30.64983366946589,20.743010817942494,33.08537716735919,19.61279973817428,18.201912081044387,2
3.835135332635887,-2.3747072242212153,2.7078255706367567,-8.19643438245275,-3.2583792837785426,2
10.464121365933908,3.1428165659115512,5.210023726689986,-2.898246959212447,2.228868702294685,2
1.979923270200335,2.2463052096981317,5.010827081342669,-2.552893580534988,3.1156324242512383,2
6.745945262669904,-5.872247796402202,5.24900564131296,-1.2261299249857869,5.718791431101585,2
9.518516860125475,1.205389845782333,5.551355573711603,0.3093310444197032,7.9468622516244505,2
8.911816213535138,2.8371251095573933,6.286831360765157,0.802436195144519,9.232908049504172,2
8.911816213535138,7.022572684402678,6.757582393684447,4.291754692135231,12.749789854226693,2
10.305793924722588,3.8407438271055123,6.353744327354835,7.179407355958036,8.902425910942672,2
10.305793924722588,3.8407438271055123,6.353744327354835,7.179407355958036,8.902425910942672,2
5.4593717906924315,-13.488399793467435,7.19314556449206,-4.767354563745901,1.2270125130056846,5
1.2394560633698581,-5.8667685496178175,6.354814039228874,-9.476421186640867,1.6149252426539835,1
0.9653156715343327,2.918258618550453,6.180761820037508,2.057595410161883,7.13023277513752,1
12.084701789794625,-4.601068542658463,20.22699133233007,-16.786671016968164,13.556675573823018,1
9.091047496695213,-6.004452571367737,18.87236597325443,-18.951124391129223,12.908862446296832,1
9.293037235319696,-2.7672596322119167,11.912889151131715,-3.8550231833669257,12.988341862941628,1
11.237480111926656,6.787719396661976,3.281457718223775,7.668636607626881,6.453353991641414,1
17.388907623324034,7.870716774727375,4.474157039707216,3.571331106698522,5.762125137255932,1
14.843029948849267,2.1870120612475894,6.564540450267232,6.668068074794697,5.295814638491727,1
16.689411815862055,31.569634798220285,10.4995639510922,26.636614044608137,6.3825816654054,1
10.215681810616585,-9.47504898251638,5.784984535117151,5.48788371748431,5.078381600496828,1
11.893702584978865,19.10441288094031,11.399086877877215,12.825353794442027,7.943351944260925,1
10.294010787856335,29.543709845403125,15.099772294615073,21.930560470804817,6.31957134087469,1
14.053413110841223,8.356679538949892,9.459964024199763,8.26036315748004,10.430878088227107,1
9.792014809245089,8.867645383826302,6.806858176277224,-1.7698957304193446,13.878560412982777,1
8.451694853823323,4.983317041192983,9.737125368524694,-1.0219507389860532,15.06365372758307,1
10.71624265944874,6.879472021094332,12.099009676492726,2.3779872407651594,9.816325536870538,1
2.381051905108222,6.353338182444536,8.213402228713349,8.35405344344002,9.771381107178978,1
1.056914022964291,6.171271352817983,8.395421294607864,9.461891416106452,10.446064814471661,1
13.713881072365282,1.6678429423365153,14.11553047492506,5.625958922993691,14.156777353962624,1
4.048874097563344,2.1493538680827684,19.059104596184365,0.9294773473360033,23.018303942088846,3
10.510771510884547,2.037082246810385,16.11756079474959,-1.2732182436825101,10.258693077667303,3
22.657138234066228,19.592706976630435,28.588280834644035,19.440065962372966,31.821840505101594,3
34.44745917236445,1.1107296429046132,31.933675958583446,-2.196927436620526,18.771473634444668,3
7.912757543765496,12.360213550876582,13.616001136618955,11.025014734848822,9.30659397056946,3
15.88009005792623,-2.8111741120922065,13.943630725843747,1.7359660909157588,10.412736434444723,3
2.7201875751200046,0.14547132011720026,15.232567785008232,11.41014871190971,7.386922322646298,3
23.011447663768433,16.905187427431517,18.67093270780599,8.33251506346163,17.239726739597472,1
32.273368925557264,2.542371343864773,23.499440154449747,4.980297130353825,18.976146977044582,1
32.90897057269223,2.1328929080000005,20.793257880177176,3.934156287947189,17.527924838641358,1
31.008651793122755,1.3238113644996061,14.707111419657332,2.470340231006516,15.99267351474828,1
66.83135747889185,73.01370995986206,38.736007805943224,49.3854297363883,24.590658821318616,1
55.867343959538296,63.72500005034772,31.530602896549475,39.92565412294335,21.593811849222103,1
14.053708941616053,15.055129806371998,18.621515942341198,8.158906679374182,16.75382387989784,1
12.673187486452953,1.1489174554168007,19.530064622525103,4.619603018795368,15.979105301697663,1
14.424488803433052,6.013608813007208,21.051876038168437,-4.585327347538022,13.658256931615767,1
14.414536357036797,11.578933639938548,18.278995942836612,4.974144331884023,15.515108303870614,1
20.087346956318044,-11.671729634828978,19.452536164145982,8.046859107398541,12.891680297510202,1
17.443378434620023,-5.373208281777571,17.121932623110492,3.0403382147561677,13.026160751852181,1
24.863438552094436,10.353233341170572,19.79359649050319,7.987197669159333,15.725605208904256,1
13.577071541556581,13.772565340343942,17.711568311230813,0.9029315133772041,16.348768391334293,1
13.577071541556581,15.730601778846323,18.367684947586024,0.6790923653819889,15.828069076186921,1
9.88539451846567,1.3035939004231576,14.78694177865647,-9.645989180731403,11.302646943846957,1
25.958282404360883,40.795590972513466,19.340990594317613,27.584830799622047,14.004007985641346,1
25.958282404360883,40.795590972513466,19.340990594317613,27.584830799622047,14.004007985641346,1
13.597560525430591,7.802588334751941,14.365697815763582,5.596926101049841,15.137620898388937,1
5.427484361547842,2.210213789883169,19.54993340162334,-15.530957884112127,16.492289930150626,3
5.267465288508936,12.386635031446199,13.656249217067135,6.472733872903919,11.51904228510476,3
27.521054033501642,24.95180972407201,8.43966260177112,18.784588723871973,4.580876474957846,3
25.075220210193834,6.189349156162212,12.273042319194895,8.05425195591035,10.304976933096022,6
5.623794900896428,7.178232789318146,16.076530857043295,-0.49537386432936875,11.229432999119865,6
7.0649411336108745,1.5631556279417942,10.654320611701221,1.517315910736271,9.034954919542088,6
33.62992707009479,-8.421831055639094,34.94623686186692,-12.504567289627586,12.615095261869918,2
21.63498141711043,11.208361635475857,30.20885592730913,5.101587901778297,33.36627193065877,2
6.902761098399888,-2.5178054784589654,14.741720606587899,-11.35870800355278,15.84144635891865,2
6.902761098399888,-2.7916377415079694,14.537952299292122,-12.727953554664412,15.72843636759959,3
16.04351235913927,8.874978671581001,31.418243284300846,13.677235980026909,33.034819779963826,2
28.606789232188,2.9015310545936965,17.43397299598888,7.869665519948714,10.789284757197274,3
28.606789232188,1.5986674517297899,17.463169991598495,10.478477193583883,11.429235530258476,3
7.382000675308094,-2.589374186255794,9.437479431206334,4.713514722275142,11.577282324187458,4
17.032553525979406,2.46550847570942,24.89260534014304,8.37792415390398,22.028361668109724,4
18.61750585446392,4.729088253213733,19.080543944228832,1.5023268612539702,18.560456903839714,3
18.61750585446392,4.729088253213733,19.080543944228832,1.5023268612539702,18.560456903839714,3
12.073449991721105,-4.966947902559174,22.403771197980944,-8.209055806146944,20.51167194641077,2
13.846424156871818,-3.4403706827569915,16.866041096462634,4.114550326956495,21.22855167191377,3
19.672289258879957,25.309106969070704,24.969632545971745,6.4868172466163125,19.65279707291881,6
19.672289258879957,25.309106969070704,24.969632545971745,6.4868172466163125,19.65279707291881,6
19.672289258879957,25.309106969070704,24.969632545971745,6.4868172466163125,19.65279707291881,6
22.519808983121116,27.82592585076803,12.046991786143796,24.481174889198805,15.005919819015014,6
22.519808983121116,27.82592585076803,12.046991786143796,24.481174889198805,15.005919819015014,6
22.081503370255955,22.52794202832383,21.954273632623025,24.81630719288922,11.496129452953959,6
11.060592570934743,13.48280324171692,20.000417530011152,12.63392328324538,10.892030672460825,6
4.441789518445108,0.6221750319684081,11.455072789736429,-11.651492838380955,10.962525407379488,6
7.0608213186139634,-0.7812987848588429,10.931615636329548,-4.3448020062204185,12.471469041357167,6
13.811031592351602,0.1770023734602373,14.385193336281151,2.9093925490383703,14.799648413991145,6
19.121046009781676,32.727290375806604,29.62399330845577,22.415402337103068,29.71156786577166,6
8.448873220595443,4.193996010876351,29.381723064200244,-3.30343087996421,19.925329880505835,6
8.448873220595443,4.193996010876351,29.381723064200244,-3.30343087996421,19.925329880505835,6
11.348881505953601,13.660888640269672,16.13202248940972,-0.8191108448832333,16.45347061628422,6
4.501368288899068,2.655114199915765,16.747000171727084,-1.7953803907302095,8.285510277825413,6
25.172064870004096,-1.4878154371982593,28.904575185538135,16.53382886128101,21.308180835281494,6
24.268691741450287,6.721334779739493,28.142017508129978,10.19525291263116,29.58357283244939,6
24.334596163969575,4.5003242187733346,26.662528282081766,7.051387322646045,30.50960511112905,6
24.009670767083264,3.6463939344164733,27.820857972827824,4.926809632076549,29.676296949033386,6
5.614532840928563,7.646320289202649,20.878881344095788,11.266071227012477,14.434532768157055,6
5.614532840928563,7.646320289202649,20.878881344095788,11.266071227012477,14.434532768157055,6
14.73971836951291,20.592779307017157,17.178866478610054,5.269882025981252,10.794306373864172,6
11.902449678083988,6.8138128848195505,18.236106953557766,-0.25541001229168536,8.363716410997728,6
5.7586584392602385,1.1898568401705694,17.892056354378703,-1.7584103700112315,7.531345828614247,6
5.590043371439676,1.417597871533301,16.374717907959397,0.22972421177046093,7.189646738551227,6
5.590043371439676,1.417597871533301,16.374717907959397,0.22972421177046093,7.189646738551227,6
5.590043371439676,1.417597871533301,16.374717907959397,0.22972421177046093,7.189646738551227,6
5.590043371439676,1.417597871533301,16.374717907959397,0.22972421177046093,7.189646738551227,6
26.831696959952154,17.473537656703165,16.896932102651753,14.017418870440332,24.509895596894708,6
10.948542180961475,-14.072467694791301,28.354127674183033,18.15735428491905,23.691890750763907,6
23.45929292584087,25.964226948178915,30.311779679663374,24.704348198957994,24.6920751907349,6
22.95243386550773,29.568034218972112,28.92449513036521,24.007009615071013,23.518887483293227,6
22.405477616485996,28.944760976865613,28.168372765006144,21.819549827501575,22.846084651461762,6
15.15753561838024,0.3240210015422864,12.638140187890572,4.382486996028201,13.67819828745523,6
13.737755748604346,16.07424860678518,11.400836081069135,7.237034855358317,12.835096557290445,6
2.382018959117719,8.977584105384853,19.92138720430602,8.97715815262079,9.367405380193022,6
26.686958892647734,32.834606614895684,26.310807075565812,22.084141621867676,31.26453366466981,6
26.686958892647734,32.797134182377505,25.541362678615315,21.778074621443157,29.745273320929233,6
12.197029531536852,21.54781776361209,20.313779115072116,11.520209825761379,19.072791247317767,6
4.114360516763485,7.824637424421535,20.398706124699807,1.7508088000645134,13.805418975243361,6
27.896334859785526,9.274983853858453,29.595747385529904,23.038789391397952,16.754590233698238,6
26.492968581292597,5.177527320161607,28.894437794232996,19.777396915453902,16.775019988312987,6
17.578121533981967,22.393675386756215,15.29558421471686,14.897875955548617,16.17575012007615,6
9.634329333405233,1.3297865269261984,9.452101909988569,2.9572458907888217,12.658905852695776,1
15.90377883279747,28.14251011139254,25.38268045317784,19.6661845357361,25.806366029966597,1
18.742742351019032,14.928142169425648,25.792278225505722,3.55801907822899,25.915087383039886,1
18.368060833461406,23.322405642911427,27.373704250025977,16.853711187035795,27.15175661900856,1
17.268317867540738,28.288606930982468,27.847360455130254,21.495792372115112,27.776171154951896,1
8.444819636676595,4.606280701170258,10.0414439616022,-3.08459261930417,10.912774766402809,1
24.624343310180087,28.875612771688612,23.069697804560807,24.98891062765009,19.219143952212704,1
24.3711776111332,28.595045779438095,22.582919203006703,25.771105936442083,19.137083668638336,1
22.956530538673043,22.06068374489104,25.06884704156195,16.263129275719677,25.287103786634574,1
23.523619638100325,19.27864752617364,25.61568993257731,15.611661461392472,24.64434013499457,1
16.043438935448062,-1.2861033020006862,25.358519193747124,0.2665658241542686,23.78692242230803,1
18.731671598547575,9.463993163416665,23.435093420415175,11.255685453965736,21.49520464443735,1
18.983667702670836,11.532216972836556,21.67046154594871,10.717842027188825,21.728999661810544,1
16.462532049496044,21.325632090399424,24.41416210918334,15.353590288542721,20.115752678700474,1
7.6468702115353615,-6.1321788423066526,23.192969698271646,-2.631347343754784,23.727110615379516,1
16.93833247298726,-6.390823850387739,11.360173826731147,2.487829515553178,8.894059509878137,1
-0.9885277270043439,2.976056672869264,9.241927996294569,5.385990294986861,8.418923992385862,1
-3.002465198282203,3.924934554025715,9.499258006377266,5.308090648986737,8.217479026784067,1
21.269921679262254,18.266274446577984,9.950198520083973,14.790994614591657,11.825613968317002,1
4.0700266912014325,15.623427968497408,14.768445980171435,3.9450831677173572,11.268550586489443,1
2.335824650801105,1.7399703083088025,15.965751755808242,-3.1192240519149084,13.464506880747287,1
19.160389247065705,12.791557008148011,18.969661216111156,10.750391176744916,22.217875032867905,1
19.069168816472395,20.406840424262782,16.361046046416043,5.9869453599571845,10.072436533778797,1
19.774967311263882,2.494358077584941,16.478110918655087,7.483105574339,9.993699130070134,1
22.580887677089017,-0.3684341716812305,18.988493333422042,11.969436751875707,13.829507840476705,1
9.558469222067178,19.47757027714845,15.773769053167419,9.391068659614907,6.482435614328744,1
9.558469222067178,19.998702130584476,16.012950968844297,9.432590496546823,6.71418400417312,1
9.490934156138639,22.378061656013323,17.324899964718142,9.432850771402466,7.477547666752436,1
8.684943391558907,7.853289193183144,18.719393676632766,4.540395374058215,10.881348274209968,1
8.684943391558907,7.853289193183144,18.719393676632766,4.540395374058215,10.881348274209968,1
19.76307939865088,-3.483263226077039,6.394289559741953,2.658919540624885,2.719309483989069,1
16.692157325386205,3.3512654718534014,10.256512027881561,0.3348830377626826,8.715116423962217,1
5.864981641150047,-9.42444473294712,13.726428743037358,0.7899839219333842,11.025142854293831,1
2.044117356180869,-9.150704752708672,10.78697321731947,0.09203875622731239,12.096536940944146,1
15.622289366915476,-2.211013861555782,10.33450244159625,2.8679496874079344,10.951578038963596,1
14.321143319948545,3.6132954553425254,12.092086779609087,11.465070132637372,9.864399046710659,1
-0.7214283020094179,8.848485911400656,15.721255306569502,18.66380817644154,6.209028930608866,1
13.550508487895204,5.362947961715038,11.451373373579784,-1.6530223341141557,10.311583070386895,1
18.369556664159344,12.399446126990519,20.300768378090186,3.0833476144874123,13.502759316839107,1
24.51313393328693,15.369133096522553,24.803901545969588,14.811074336159209,26.795741519257373,1
23.525541840322855,19.84874969731428,29.59405823727722,11.521342159792004,23.039603673433064,1
21.916770795340067,21.049726399079617,24.071519416371736,13.772165760765986,23.07341123362327,1
19.9944855430596,15.320050675376967,17.63949312622229,7.113168003746045,8.762587996473284,1
19.966970730847944,17.07933667559059,18.001914682392993,8.395113790380075,8.46238403316311,1
17.013541971791174,4.108453612647513,33.96706847266541,0.20620461099301912,23.254656183571928,1
13.415204972563682,8.258787547448303,14.266981462392678,-2.466641047072026,9.614393450553315,1
13.815557489272754,10.213474500830555,12.801604207004575,4.642211752056706,7.8931984100054,1
12.732648492124692,14.866584375771636,8.251744019651296,11.34372869831489,7.693271911139051,1
20.353212828909104,7.767414559459912,12.095378870995816,6.67055683151138,11.19388190865875,1
21.181313383962465,9.089018007361831,16.526414504271262,1.8005303485518451,12.316446332636902,1
16.044351340830048,16.248514159010185,17.737530309123514,15.138392896157143,8.4791525973372,1
16.044351340830048,16.248514159010185,17.737530309123514,15.138392896157143,8.4791525973372,1
17.10760707460785,3.802805737376575,12.42482639935721,5.293687747514489,6.759557469801808,1
10.346029458441489,7.389020249103111,12.020217593992315,1.559230948585202,9.336523637433192,1
10.346029458441489,9.038204933760815,12.385915689277132,1.5971621109479022,9.426740301915183,1
5.2763159329181875,1.5592562619327128,18.68886692593413,-12.103271469867204,11.133733096907486,1
6.304508595785581,6.048337652297765,18.54771472489268,-5.672229694923566,11.7496061459788,1
19.23949030182979,14.702098313971835,17.263162759191797,9.910954738112304,14.844418433598289,1
25.173130434952874,19.360029321359548,25.153989285290695,17.181471600351806,17.741831445504374,1
14.975691831828989,-5.452949169581406,15.12626320780816,10.809318144608088,9.702624692654856,1
11.831295997711816,18.163841239226606,13.508612106665133,10.966036886025389,9.020945565134182,1
13.389361066567124,-11.990915093607049,13.38002713836307,7.805970043374995,8.40407105561293,1
10.850624891291336,10.339438414290763,15.26073463866413,4.334286949359405,9.490705136294515,1
16.17563246387296,1.012675518707907,16.591385539573313,6.488124587506674,10.678422995842501,1
21.63640486587781,-1.2442250812791114,14.654485387392139,5.897558862405954,8.557731167930092,1
11.093350649912722,2.7966835681227225,10.743465793027802,3.599073758208883,11.133799274413523,1
12.5727238026628,8.497219774202426,12.467149174874422,13.908825363695806,14.37984884502312,1
12.469037414063985,9.316101033821148,13.100444383534892,16.429389678233306,16.386278005583495,1
16.70844948447767,9.912688794827535,17.627408869718174,4.424376180693066,12.122984547798795,1
12.821729050441066,9.08852625572395,31.292554371821563,0.3060405700936182,26.615446341700444,1
1.9203659580109174,1.9000022012226159,29.965199462372688,0.002784652226659008,30.485515712305055,1
24.8990703873145,5.502399116753468,16.24640709719232,8.955111578651694,11.200985649490235,1
24.396321942426134,13.318781386974532,16.208637161528742,12.055160059547754,14.591748635222304,1
24.396321942426134,13.318781386974532,16.208637161528742,12.055160059547754,14.591748635222304,1
7.453181516324825,-8.03709839894901,10.374995624617565,3.957061236233914,8.493552416421753,1
18.840459398654787,-4.062024093027477,7.938667739763683,-0.08598966717874688,3.0332473508979074,1
21.90858074799078,6.49344074500425,14.450749126131957,-1.6538948877685336,10.900541908483081,1
21.90858074799078,11.04541079024067,14.705442094009141,1.706761958598144,10.914817991170818,1
16.904259215328544,1.8361986293921735,13.886596854621338,6.517675641077317,11.505048524171933,1
16.52470333440494,14.874938255933728,11.821478896685488,8.418147925255521,5.850915800899284,1
16.372151543404264,17.299646497065755,14.493474629299897,9.081318584507923,9.074862454287112,1
6.8009526715969155,3.5181035626539257,16.460100177552185,0.9546253265622084,15.6407846924448,1
9.286393011324822,0.9814283303009214,17.754914851310915,2.8369847610639165,17.722381620266876,1
9.006681714092153,-3.12869125793256,20.984336812649314,1.0400494301764815,16.092976896910212,1
9.006681714092153,-3.12869125793256,20.984336812649314,1.0400494301764815,16.092976896910212,1
8.219332904520165,-9.030454204599279,11.54572675258102,-9.477614264729835,6.616481030621517,1
11.692402141595478,-0.8390645837458364,11.929823244195996,-11.700022486255445,6.425488702866187,1
12.22776890907411,-7.0990675335047655,10.727568651401567,-7.9205696068587645,4.5687128806041315,1
23.23685218075367,15.17959124726369,11.800238177069518,19.79998012354658,8.98740531703278,1
26.93985049749401,18.924950786026532,19.22588155618547,-2.2734049998789048,14.227652132872931,1
26.861100099689907,25.07062184538252,20.995062170140493,-3.5987006656719855,17.6943122519198,1
26.861100099689907,25.07062184538252,20.995062170140493,-3.5987006656719855,17.6943122519198,1
15.128771330214304,-11.479886434990352,19.46916001802855,0.5764280441389792,17.08951655071584,1
22.294332857506802,12.731538760685677,15.788320894145185,10.40954159738569,10.226024143063604,1
20.545332680481682,13.885589590138844,15.359675203224468,11.384411013356589,11.398512855498577,1
15.60665553709848,11.59854757827695,14.541720133347807,11.92576232298715,11.853060316696672,1
36.67691741594447,28.4543482309431,22.6107211635719,21.321168587163225,16.436758860666796,1
36.67691741594447,30.760308831423476,24.38439372597858,23.890817490107302,17.566786714391355,1
23.299558098718446,8.375161708149209,18.851293447240966,2.7507193391028837,15.161522713867132,1
11.18256206592892,14.102773541785604,8.014378399460758,14.13844366850816,9.475043304955982,2
18.76240108178262,5.579808795187527,14.923496866277194,-7.383271851164584,6.030332598800641,2
10.659246693135945,3.074381004092101,9.170709984294051,5.453785021489701,4.691461037341938,2
12.586624725727823,4.1501834391322685,8.802059137985733,6.625710352165093,4.724758087579725,2
22.627387700956447,-5.266585235183706,7.596299036306653,6.607298971034457,3.0443801727158295,2
5.442894148551756,6.646487730141169,8.825916686504534,-0.22347671133579688,2.0585799703163854,2
10.552897299223163,-0.9499478508941309,10.429590574829719,3.8836305455991087,2.9282168527422026,2
17.900517533518098,6.468061869320077,14.329825082217596,1.5027177211524358,5.344862021646138,2
16.83148424923094,5.072328805840733,14.934248907125916,2.661259553963316,4.122617774829332,2
14.12760078038198,6.280148535392289,8.088951542229152,3.1396791700681557,-1.8719412313331618,2
16.773785210681396,23.230571156545015,6.7100391885324155,12.727498485018424,0.5891818726400466,2
10.542318845991279,7.754247082287049,11.103521160713063,3.6037749372527657,8.687752574231865,2
36.336567999674315,27.75549076989247,13.899949950788498,17.365033221219157,7.488429334730977,2
3.083631424009442,10.033375875791819,8.610958418688163,5.963013296938179,-0.8653897986226473,2
2.170387876469671,2.1368905067972794,7.690954787088382,6.197644293901042,-1.2932431275743117,2
9.773098994678753,16.08086968968736,13.412753859711717,11.722773187641005,10.002198153607928,2
21.683742649717175,25.343117161218558,15.611597606431186,13.63467357998702,1.3135407666452914,2
21.683742649717175,20.748222240252996,12.946187785889569,9.552527648861025,0.0952495741407984,2
19.70789496652464,4.289646011693315,12.411792610184994,-1.3807848383126737,2.5038319607775876,2
15.955984156158456,5.018938991186547,12.719121144381665,0.1965389877282243,3.32129692968199,2
15.676555110508172,8.566263638641217,12.66809518170663,3.030499022096087,6.160009009127582,2
15.676555110508172,8.566263638641217,12.66809518170663,3.030499022096087,6.160009009127582,2
-3.5776642631965685,-2.046339828330626,8.93929713502418,6.266689426581109,7.91255297888218,2
-3.5776642631965685,-2.046339828330626,8.93929713502418,6.266689426581109,7.91255297888218,2
17.44541221010586,8.240183845685237,13.852243432479519,4.4462054889769735,5.3740732463457075,2
12.698217381796317,0.2582817043416964,5.684020799360417,-1.7879731319607794,3.4146551693799596,2
19.319193483721975,-2.744218566687489,5.291029059314432,4.550138360878912,4.60302877137624,2
14.220901491235132,-0.5459158842564902,15.12919034469354,9.265763294550446,4.008565150439574,2
9.824799341951271,-0.947172763219576,16.36759227442377,9.795219335305712,0.6042806844078771,2
3.351332204246548,-0.049845601054447665,18.076717606308815,9.651774395671184,-2.575047284038083,2
3.351332204246548,-0.049845601054447665,18.076717606308815,9.651774395671184,-2.575047284038083,2
25.573357952541397,8.567304321473925,9.167484907705559,7.08502248211248,4.552234426642352,2
11.044755083471463,11.136256454751251,12.219575259766742,5.511560611302247,6.86025478636189,2
8.629655663644453,13.486568848526872,12.238820572251404,7.0539470064639165,5.846463556909058,2
6.560729739166845,13.054468864571914,11.184163685219433,0.447193120543649,5.603927326805496,2